name,country,company_type,ownership,website,description,search_keyword,relevant,relevance_score
FREST Inc.,,,Private,https://www.f-rest.com/,"FREST Inc. is developing therapeutic candidates based on AIMED, its proprietary A-to-I RNA editing platform, across ophthalmology, oncology, CNS, liver, and kidney diseases."":",oncology,False,0
Daiichi Sankyo,,,Public,http://dsi.com/business-development,"Daiichi Sankyo is an innovative global healthcare company contributing to the sustainable development of society that discovers, develops and delivers new standards of care to enrich the quality of life around the world. With a legacy of innovation since 1899, Daiichi Sankyo leverages its world-class science and technology to create new modalities and innovative medicines for people with cancer, c",oncology,True,1
PeptiFinder Biotech,,services to the pharmaceutical industry.,Private,https://www.peptifinder.com/,"PeptiFinder Biotech is the pioneering CRO specializing in mRNA display technology, providing cutting-edge mRNA display services to the pharmaceutical industry."" [e208]:",oncology,False,0
Cutaneon,,,Private,https://www.cutaneon.com/,,oncology,False,0
ME Therapeutics Holdings Inc.,,,Public,https://metherapeutics.com,"Preclinical stage Vancouver based biotechnology company involved in the discovery and development of novel immuno-oncology therapeutics targeting immune suppression in cancer. Focussed on drugs targeting myeloid cells."" [e42]",oncology,True,2
Salubris Biotherapeutics Inc.,,,Private,https://www.salubrisbio.com,"SalubrisBio is a clinical-stage biotechnology company dedicated to discovering and developing complex biologics for cardiovascular disease and oncology."" [e49]:",oncology,True,1
"enGene, Inc",,,Public,https://engene.com/,"enGene is a clinical-stage uro-oncology biotechnology company with a non-viral genetic immunotherapy in pivotal studies for NMIBC."" [e56]:",oncology,True,1
Vcare pharmatech,,,Private,https://en.vcarepharmatech.com,"Vcare Pharma is a pioneering pharmaceutical company with more than 15 years of experience in developing new drugs for autoimmune, oncology, and cardiovascular diseases."" [e63]:",oncology,True,1
BioSymetrics,,,Public,https://biosymetrics.com,"AI-driven biotech discovering new targets and advancing precision medicines using clinical data, phenomics, and experimental models with a focus on CNS diseases and Oncology."" [e70]:",oncology,True,1
Compass Therapeutics,,,Public,https://www.compasstherapeutics.com,,oncology,False,0
Monte Rosa Therapeutics,,,Public,https://www.monterosatx.com/,"Monte Rosa Therapeutics is a clinical-stage biotechnology company developing novel molecular glue degrader (MGD)-based medicines in oncology, immunology and inflammation."" [e83]",oncology,True,1
Cartography Biosciences,,,Private,https://cartography.bio/,"Cartography is building a differentiated oncology pipeline of antibody-based therapies utilizing insights from our platform to identify cell/tumor-specific target antigens."" [e90]",oncology,True,2
"LiberoThera Co., Ltd.",,,Private,https://www.liberothera.com/,"LiberoThara Co., Ltd. is a bio-pharma company focusing on GPCR-targeting drug discovery and research services. A few pipeline products are developed in oncology field."" [e97]:",oncology,True,2
CDR-Life Inc.,,,Private,http://www.cdr-life.com,"CDR-Life has a fully integrated antibody-based T cell engager platform and a pipeline of TCEs against highly specific solid tumor antigens"" [e104]",oncology,True,1
Sustained Therapeutics,,,Private,https://sustainedtherapeutics.com,,oncology,False,0
Accelera Srl,,,Private,http://www.accelera.org/,"Accelera is a one stop shop service provider for drug development. We provide services to develop NCEs, NBEs, Biosimilars, ADCs, and Cell Based Therapies"" [e119]",oncology,False,0
Nitrase Therapeutics,,,Private,https://www.nitrasetx.com,"Nitrase Therapeutics is a leading biopharmaceutical company deploying its unique NITROME platform to unlock the therapeutic potential of nitrases, a new class of enzymes discovered in-house that offer the promise of a pipeline of therapies against a broad"" [e126]",oncology,False,0
"Medicenna Therapeutics, Inc",,,Public,https://www.medicenna.com,"Medicenna is a clinical-stage immunotherapy company pioneering next-generation Superkines - engineered cytokines designed to overcome the limitations of existing treatments and unlock new opportunities in oncology, immunology, and inflammatory diseases. Our Superkine™ BiSKIT™ and T-MASK™ platforms create novel and highly selective Superkines with best-in-class potential and/or first-in-class featu",oncology,True,1
The Walter & Eliza Hall Institute of Medical Research,,,Public,https://www.wehi.edu.au,"The Walter and Eliza Hall Institute (WEHI) is Australia's oldest and most impactful medical research institutes. WEHI's mission is to master disease through discovery. WEHI is committed to strengthening our established partnerships as well as fostering new relationships in emerging regions with pharmaceutical or biotech companies to develop novel drug candidates. See More"":",oncology,False,0
GlycoNex Inc.,,,Public,http://www.glyconex.com.tw/index.php?lang=en,"GlycoNex is a clinical-stage biotechnology company specializing in innovative antibody therapeutics, with multiple pipelines focused on novel anti-glycan antibody discovery and biosimilar development. Utilizing a comprehensive antibody development platform, we also offer advanced cell line engineering, cost-effective 200L pilot-scale production, and robust analytical capabilities to ensure the hig",oncology,False,0
CellBion,,""", CellBion is actively pursuing global partnership opportunities.""",Public,http://www.cellbion.co.kr/,"CellBion Co., Ltd. is a Korea-based radiopharmaceutical company specializing in oncology-focused diagnostic and therapeutic radioligand products. Founded in 2010, the company has established strong R&D capabilities through collaborations with Seoul National University Hospital and Korea Institute of Radiological & Medical Sciences. CellBion is advancing multiple clinical-stage programs, including ",oncology,True,1
GC Wellbeing,,". Our robust pipeline features next-generation anti-aging solutions, innovative body contouring treatments, and advanced formulations for therapeutic care, all driven by cutting-edge R&D and strict regulatory compliance.",,,,oncology,False,0
Innovo Therapeutics,,,Private,https://www.invitris.com,"Next generation of molecular glues targeting CK1alpha and ARNT for hematologic malignancies and RCC, respectively, with best-in-class potential. Lead program is IND-ready."" [e169]:",oncology,False,0
Invitris GmbH,,,Private,https://www.invitris.com,,oncology,False,0
Kainova Therapeutics,,,Private,https://www.kainovatx.com,"Kainova Therapeutics is a clinical-stage biopharmaceutical company driving a robust pipeline of GPCR-modulating therapies, with a focus on immuno-oncology and inflammation. With decades of scientific and medical expertise from its leadership team, Kainova Therapeutics integrates deep biological knowledge with a proprietary, validated, and end-to-end discovery and development approach. This platfor",oncology,True,1
Jiangsu ProteLight Pharmaceutical & Biot,,,Private,https://www.protelight.com,"ProteLight Pharmaceuticals (Jiangsu) Co., Ltd. is a late-stage biopharmaceutical company founded in April 2009 in China. Guided by the philosophy of leveraging technological innovation to serve human health, it specializes in R&D and manufacturing of peptide and chemical drugs, addressing unmet global needs in anti-infectives, metabolic diseases, oncology, and autoimmune disorders. As a leader in ",oncology,True,1
Crux Biolabs,,,Private,https://www.cruxbiolabs.com,"Now marking 15 years, Crux Biolabs is an Australian bioanalytical laboratory specialising in PBMC processing, pharmacodynamics (biomarkers, flow cytometry and ADA) and pharmacokinetics (large and small molecules) for clinical research. See More"" [e197]:",oncology,True,1
Inventiva,,,Public,http://www.inventivapharma.com/,"Inventiva is a public biopharmaceutical company listed on NASDAQ and Euronext with several drug candidates at clinical (NASH, MPS VI) and preclinical stage (oncology and fibrotic diseases).",oncology,True,1
Plantibodies,,,Private,http://www.plantibodies.tech,"Plantibodies is developing the enabling platform for local GI biologics through oral colon-targeted delivery of therapeutic proteins using natural plant-cell bioencapsulation. Our platform combines biologic production, protection, and targeted GI delivery into a single system designed to increase local exposure while minimizing systemic toxicity. See More"" [e34]:",oncology,False,0
Oregon Health & Science University,,,Private,https://www.ohsu.edu/innovates,"OHSU Innovates advances healthcare technologies, stemming from over $596M in research awards annually, through licensing and partnering opportunities to improve patient lives and benefit society. https://apps.ohsu.edu/research/tech-portal/category"" [e42]",oncology,False,0
